,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
336,N/A,N/A,myl,N/A,N/A,N/A,N/A,N/A,262.14,24.83,2.84,6.68,12.04,20.04,6.20,1.5,20.66,21980000000.0,30290000000.0,12.52,1.07,3.92,14.52,3.92,3530000000.0,1.5,929400000.0,2.34,5.00,15.20,284100000.0,0.75,8590000000.0,1.28,8.68,58.10,1.5,0.64,93.00,27290000.0,6.50,7.40,24870000.0,N/A
337,N/A,N/A,nbl,N/A,N/A,N/A,N/A,N/A,59.77,15.30,3.60,1.72,24.62,33.99,4.97,1.5,13.66,18150000000.0,23140000000.0,55.47,76.10,4.69,6.74,4.69,4139999999.9999995,1.5,1210000000.0,3.26,198.50,18.40,1180000000.0,3.25,6170000000.0,1.22,28.39,49.92,1.5,1.82,93.20,6390000.0,1.40,2.20,6160000.0,N/A
338,N/A,N/A,nbr,N/A,N/A,N/A,N/A,N/A,88.54,N/A,0.60,0.83,9.86,8.88,3.14,1.5,23.41,4070000000.0000005,7890000000.0,N/A,0.90,1.16,4.50,1.16,2300000000.0,1.5,661770000.0,2.28,N/A,N/A,536169999.99999994,1.85,4360000000.0,1.75,16.96,14.07,1.5,2.80,87.60,19740000.0,2.10,6.20,17400000.0,N/A
339,N/A,N/A,ndaq,N/A,N/A,N/A,N/A,N/A,39.92,20.97,2.43,1.47,11.83,24.69,4.38,1.5,20.72,8460000000.000001,10330000000.0,13.51,1.62,2.95,10.32,2.95,1950000000.0,1.5,414000000.0,2.39,39.00,8.40,442000000.0,2.62,2310000000.0,1.14,34.32,50.11,1.5,18.65,79.70,3030000.0,3.80,2.50,3060000.0,N/A
340,N/A,N/A,ne,N/A,N/A,N/A,N/A,N/A,66.82,434.12,1.11,0.54,0.27,29.59,3.95,1.5,12.45,3570000000.0,8369999999.999999,12.10,0.17,2.66,5.37,2.66,1670000000.0,1.5,152010000.0,0.03,N/A,N/A,68510000.0,0.28,4870000000.0,1.39,26.52,14.76,1.5,0.66,90.20,26950000.0,3.50,10.70,28370000.0,N/A
341,N/A,N/A,nee,N/A,N/A,N/A,N/A,N/A,143.91,18.71,2.73,2.33,14.48,25.82,3.81,1.5,39.18,46450000000.0,74900000000.0,17.29,2.98,4.40,10.27,4.40,8270000000.0,1.5,2460000000.0,5.60,170.30,28.50,577000000.0,1.30,29020000000.0,0.72,44.96,104.75,1.5,0.35,73.30,9990000.0,4.10,2.30,10000000.0,N/A
342,N/A,N/A,nem,N/A,N/A,N/A,N/A,N/A,50.78,21.94,1.55,1.10,6.97,19.41,3.57,1.5,14.61,11140000000.0,15310000000.0,17.18,0.55,2.10,5.95,2.10,2840000000.0,1.5,548000000.0,1.02,N/A,7.80,2480000000.0,4.96,6650000000.0,2.48,20.60,22.34,1.5,0.18,74.50,16420000.000000002,2.10,3.30,15770000.0,N/A
343,N/A,N/A,nflx,N/A,N/A,N/A,N/A,N/A,50.04,95.85,4.54,13.44,4.85,7.32,4.04,1.5,91.63,25050000000.0,24370000000.0,75.84,5.13,4.43,53.37,4.43,1750000000.0,1.5,266800000.0,4.32,72.20,26.30,1610000000.0,26.59,929600000.0,1.48,30.75,414.08,1.5,1.92,88.20,5360000.0,3.20,9.40,5020000.0,N/A
344,N/A,N/A,nfx,N/A,N/A,N/A,N/A,N/A,74.29,5.56,2.14,1.26,39.34,51.79,7.83,1.5,16.70,4910000000.0,7790000000.0,24.85,3.59,3.41,3.79,3.41,1790000000.0,1.5,650000000.0,6.52,017.60,8.70,14000000.0,0.10,2890000000.0,0.85,28.75,36.28,1.5,0.64,95.40,6240000.0,1.40,N/A,7210000.0,N/A
345,N/A,N/A,ni,N/A,N/A,N/A,N/A,N/A,161.93,26.47,2.16,2.26,8.19,18.30,3.12,1.5,20.53,13960000000.0,23940000000.0,23.12,2.35,3.70,13.66,3.70,4250000000.0,1.5,530700000.00000006,1.67,1.60,5.90,25400000.0,0.08,10000000000.0,0.62,19.54,44.16,1.5,0.46,79.60,6020000.0,3.20,1.90,5850000.0,N/A
346,N/A,N/A,nile,N/A,N/A,N/A,N/A,N/A,3.80,36.24,0.73,25.17,2.06,3.00,5.32,1.5,38.99,344170000.0,253520000.0,N/A,N/A,0.54,16.03,0.54,86640000.0,1.5,9730000.0,0.80,2.00,7.90,91190000.0,7.68,521.00,0.99,1.16,28.99,1.5,1.17,105.50,1340000.0,12.70,N/A,1260000.0,N/A
347,N/A,N/A,nke,N/A,N/A,N/A,N/A,N/A,10.12,28.48,2.84,6.93,10.27,13.60,13.41,1.5,34.93,85850000000.0,81740000000.0,25.17,2.31,2.70,17.16,2.70,12450000000.0,1.5,3110000000.0,3.50,15.50,7.00,5360000000.0,6.22,1250000000.0,2.72,14.36,99.66,1.5,0.18,84.40,7130000.0,2.10,1.30,5740000.0,N/A
348,N/A,N/A,nly,N/A,N/A,N/A,N/A,N/A,556.82,N/A,56.37,0.80,N/A,19.28,0.99,1.5,0.19,9900000000.0,83990000000.0,9.50,0.78,478.56,N/A,478.56,N/A,1.5,914050000.0,0.97,N/A,N/A,337270000.0,0.36,74240000000.0,0.05,13.10,10.45,1.5,0.27,47.00,19380000.0,2.70,2.00,19090000.0,N/A
349,N/A,N/A,noc,N/A,N/A,N/A,N/A,N/A,81.94,16.58,1.33,4.41,8.63,13.33,7.54,1.5,114.84,32070000000.0,34130000000.000004,N/A,N/A,1.42,9.33,1.42,5600000000.0,1.5,2069999999.9999998,9.75,5.90,0.80,3860000000.0,19.47,5930000000.0,1.39,36.37,161.63,1.5,0.54,88.40,3230000.0,2.40,1.90,3060000.0,N/A
350,N/A,N/A,nok,N/A,N/A,N/A,N/A,N/A,31.46,8.29,2.03,3.00,27.19,11.43,3.93,1.5,3.70,27910000000.0,22320000000.0,18.21,1.30,1.63,11.86,1.63,6820000000.0,1.5,1250000000.0,0.92,N/A,N/A,8520000000.0,2.34,2930000000.0,1.88,2.52,7.65,1.5,N/A,N/A,14060000.0,0.90,N/A,12310000.0,N/A
351,N/A,N/A,nov,N/A,N/A,N/A,N/A,N/A,15.24,8.76,0.95,1.01,11.67,17.34,6.80,1.5,50.09,20910000000.0,20540000000.0,15.89,1.96,0.96,4.57,0.96,5810000000.0,1.5,2450000000.0,5.82,9.60,7.70,3540000000.0,8.63,3170000000.0,2.19,49.39,51.01,1.5,0.23,88.00,27260000.0,4.30,6.40,26250000.0,N/A
352,N/A,N/A,nrg,N/A,N/A,N/A,N/A,N/A,171.36,104.30,0.50,0.81,0.84,9.03,2.40,1.5,47.51,8100000000.0,27420000000.0,34.77,0.37,1.73,8.94,1.73,4090000000.0,1.5,78000000.0,0.23,N/A,50.00,2120000000.0,6.27,20540000000.0,1.77,29.00,23.99,1.5,0.45,102.10,9890000.0,2.30,4.00,8750000.0,N/A
353,N/A,N/A,nsc,N/A,N/A,N/A,N/A,N/A,75.00,16.31,2.72,2.56,17.21,30.68,6.78,1.5,37.57,32020000000.000004,40350000000.0,13.85,1.48,3.47,8.92,3.47,7420000000.0,1.5,1990000000.0,6.39,0.40,0.40,973000000.0,3.17,9310000000.0,1.56,40.25,104.15,1.5,0.39,67.50,9290000.0,4.90,2.90,7330000.0,N/A
354,N/A,N/A,ntap,N/A,N/A,N/A,N/A,N/A,42.61,18.75,1.76,3.13,9.98,13.12,5.60,1.5,19.42,11110000000.0,7350000000.0,12.16,1.10,1.18,7.36,1.18,3920000000.0,1.5,622000000.0,1.90,8.00,3.60,5250000000.0,16.85,1490000000.0,2.63,11.26,35.63,1.5,0.73,90.90,9740000.0,3.00,3.00,7810000.0,N/A
355,N/A,N/A,ntri,N/A,N/A,N/A,N/A,N/A,N/A,30.08,1.38,10.06,4.79,7.26,17.22,1.5,14.23,562130000.0,532890000.0,N/A,N/A,1.32,14.37,1.32,204030000.0,1.5,18940000.0,0.66,309.90,13.40,29250000.0,1.03,0.00,1.48,1.96,19.85,1.5,17.01,74.00,3260000.0,8.30,12.90,3420000.0,N/A
356,N/A,N/A,ntrs,N/A,N/A,N/A,N/A,N/A,N/A,21.30,3.78,2.03,18.77,28.30,0.76,1.5,18.34,16510000000.000002,3530000000.0,16.22,1.56,0.82,N/A,0.82,N/A,1.5,789000000.0,3.32,43.80,8.40,20920000000.0,89.60,7950000000.0,N/A,34.54,70.70,1.5,0.35,82.90,2800000.0,2.60,1.30,2580000.0,N/A
357,N/A,N/A,nue,N/A,N/A,N/A,N/A,N/A,58.40,21.29,0.70,1.90,3.38,6.55,5.60,1.5,65.99,15080000000.0,18670000000.0,15.10,1.46,0.89,8.86,0.89,1910000000.0,1.5,711620000.0,2.22,23.40,2.20,1120000000.0,3.52,4720000000.0,3.07,24.36,47.26,1.5,0.60,79.00,9640000.0,5.00,3.00,8500000.0,N/A
358,N/A,N/A,nus,N/A,N/A,N/A,N/A,N/A,26.24,19.65,1.37,3.72,7.36,13.71,12.81,1.5,43.50,3630000000.0,3580000000.0,13.92,3.31,1.39,8.79,1.39,2089999999.9999998,1.5,189180000.0,3.11,62.90,42.30,301450000.0,5.07,247340000.0,2.00,15.97,61.12,1.5,6.06,70.90,7280000.0,8.50,12.60,6390000.0,N/A
359,N/A,N/A,nvda,N/A,N/A,N/A,N/A,N/A,31.65,18.80,2.47,2.59,13.47,16.21,6.57,1.5,8.48,11580000000.0,8350000000.0,16.08,1.80,1.79,8.53,1.79,2600000000.0,1.5,630590000.0,1.12,31.50,9.30,4620000000.0,8.41,1400000000.0,6.38,8.11,21.06,1.5,5.20,83.00,47240000.0,7.90,N/A,48370000.0,N/A
360,N/A,N/A,nwl,N/A,N/A,N/A,N/A,N/A,134.44,29.63,1.87,5.81,6.60,13.45,7.55,1.5,20.74,10800000000.0,13090000000.0,16.97,1.92,2.29,14.17,2.29,2200000000.0,1.5,373100000.0,1.36,55.70,4.10,199400000.0,0.74,2490000000.0,1.28,6.88,40.21,1.5,0.53,91.20,4770000.0,3.70,1.70,4380000.0,N/A
361,N/A,N/A,nwsa,N/A,N/A,N/A,N/A,N/A,N/A,35.17,1.08,0.74,3.09,2.91,0.99,1.5,15.00,9400000000.0,7480000000.0,N/A,N/A,0.86,11.28,0.86,N/A,1.5,267000000.0,0.46,5.30,1.90,1920000000.0,3.30,0.00,1.74,21.72,16.18,1.5,0.77,96.50,11370000.0,4.30,3.00,10940000.0,N/A
362,N/A,N/A,oi,N/A,N/A,N/A,N/A,N/A,271.37,52.20,0.57,3.31,1.11,9.95,5.18,1.5,41.19,3870000000.0,6810000000.0,8.72,1.75,1.00,6.33,1.00,1250000000.0,1.5,98000000.0,0.45,N/A,9.00,512000000.0,3.12,3460000000.0,1.02,7.05,23.54,1.5,6.01,91.60,6380000.0,4.00,3.90,7010000.0,N/A
363,N/A,N/A,oke,N/A,N/A,N/A,N/A,N/A,207.29,32.20,0.83,17.01,2.58,9.32,4.30,1.5,58.24,10020000000.0,18150000000.0,27.16,9.89,1.49,12.68,1.49,2109999999.9999998,1.5,319710000.0,1.49,4.20,17.50,172810000.0,0.83,8300000000.000001,0.55,2.84,48.07,1.5,0.83,74.10,10360000.0,4.60,5.00,10710000.0,N/A
364,N/A,N/A,omc,N/A,N/A,N/A,N/A,N/A,130.32,18.57,1.25,6.72,7.21,12.75,5.59,1.5,60.33,19420000000.0,21600000000.0,16.33,3.13,1.41,9.61,1.41,15320000000.0,1.5,1080000000.0,4.24,9.70,3.40,2390000000.0,9.69,4570000000.0,0.93,11.55,78.72,1.5,0.86,99.40,13270000.0,11.10,5.10,12530000.0,N/A
365,N/A,N/A,orcl,N/A,N/A,N/A,N/A,N/A,66.47,17.80,4.81,3.89,27.88,38.71,10.14,1.5,8.76,186120000000.0,174600000000.0,14.16,1.92,4.50,10.40,4.50,31040000000.0,1.5,10830000000.0,2.39,2.70,0.20,43780000000.0,10.02,32259999999.999996,3.72,11.00,42.62,1.5,25.05,61.60,29680000.0,2.50,0.90,27040000.0,N/A
366,N/A,N/A,orly,N/A,N/A,N/A,N/A,N/A,69.19,29.37,3.03,10.84,10.78,17.61,12.60,1.5,69.21,21910000000.0,23060000000.0,22.20,1.62,3.20,15.70,3.20,3710000000.0,1.5,778180000.0,7.34,19.30,8.80,250560000.0,2.47,1400000000.0,1.08,19.87,215.58,1.5,2.92,89.60,5440000.0,10.60,5.50,5230000.0,N/A
367,N/A,N/A,oxy,N/A,N/A,N/A,N/A,N/A,19.56,94.49,2.96,1.64,3.19,2.35,0.45,1.5,24.72,57440000000.0,60490000000.0,22.94,131.49,3.13,5.87,3.13,12510000000.0,1.5,144000000.0,0.79,N/A,49.50,3790000000.0,4.92,6840000000.0,1.68,45.37,74.55,1.5,1.45,81.10,11290000.0,2.70,1.50,10030000.0,N/A
368,N/A,N/A,p,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.62,5.72,3.30,3.27,2.65,1.5,4.49,3390000000.0,3040000000.0,31.80,N/A,3.30,192.27,3.30,412800000.0,1.5,30410000.0,0.15,39.20,23.30,354590000.0,1.70,0.00,3.95,2.79,16.22,1.5,4.56,96.30,31790000.0,4.80,N/A,30580000.0,N/A
369,N/A,N/A,payx,N/A,N/A,N/A,N/A,N/A,N/A,27.21,6.83,9.80,24.55,38.35,8.94,1.5,7.40,17880000000.0,17270000000.0,24.50,2.70,6.43,15.18,6.43,2520000000.0,1.5,659600000.0,1.81,5.80,8.30,620800000.0,1.71,0.00,1.11,5.05,49.25,1.5,10.67,68.00,15640000.0,8.00,4.80,15720000.0,N/A
370,N/A,N/A,pbct,N/A,N/A,N/A,N/A,N/A,N/A,18.07,3.71,0.98,20.60,36.59,0.73,1.5,4.10,4560000000.0,8210000000.000001,15.98,1.90,6.72,N/A,6.72,N/A,1.5,250500000.0,0.84,9.10,2.60,1170000000.0,3.89,4820000000.0,N/A,15.44,15.18,1.5,0.93,75.40,33180000.0,14.40,12.40,32979999.999999996,N/A
371,N/A,N/A,pbi,N/A,N/A,N/A,N/A,N/A,870.38,14.38,1.24,61.75,8.73,17.07,6.15,1.5,18.92,4740000000.0,6890000000.0,N/A,6.09,1.80,8.10,1.80,2140000000.0000002,1.5,299960000.0,1.64,N/A,N/A,1110000000.0,5.51,3250000000.0,1.17,0.38,23.53,1.5,1.02,87.50,16100000.000000002,9.40,10.10,15800000.0,N/A
372,N/A,N/A,pcar,N/A,N/A,N/A,N/A,N/A,122.55,16.02,1.16,3.25,7.15,10.53,6.05,1.5,53.51,21700000000.0,27040000000.0,13.25,1.14,1.42,11.05,1.42,3050000000.0,1.5,1360000000.0,3.82,18.00,11.30,2940000000.0,8.29,8279999999.999999,1.94,19.05,61.20,1.5,2.39,61.80,14770000.0,9.50,4.30,14070000.0,N/A
373,N/A,N/A,pcg,N/A,N/A,N/A,N/A,N/A,98.48,17.51,1.48,1.61,8.40,13.64,2.52,1.5,36.52,25530000000.0,41140000000.0,14.60,3.89,2.41,8.64,2.41,4880000000.0,1.5,1440000000.0,3.06,52.30,8.40,151000000.0,0.32,15760000000.0,1.08,33.09,53.59,1.5,0.05,80.50,5020000.0,1.80,2.40,4890000.0,N/A
374,N/A,N/A,pcl,N/A,N/A,N/A,N/A,N/A,197.07,35.88,5.19,4.58,13.96,24.46,4.31,1.5,8.68,7640000000.0,10840000000.0,N/A,N/A,7.07,21.22,7.07,422000000.0,1.5,214000000.0,1.21,70.00,30.20,92000000.0,0.52,3290000000.0,0.47,9.50,43.41,1.5,0.34,72.60,8410000.0,7.60,4.80,8250000.0,N/A
375,N/A,N/A,pcln,N/A,N/A,N/A,N/A,N/A,45.38,25.41,7.07,6.97,28.69,36.49,15.17,1.5,161.41,60270000000.0,59870000000.0,17.11,1.04,7.09,18.21,7.09,7580000000.0,1.5,2420000000.0,45.67,19.50,19.40,4290000000.0,82.61,3890000000.0,3.82,164.96,160.44,1.5,0.48,95.30,1600000.0,1.80,3.10,1470000.0,N/A
376,N/A,N/A,pcp,N/A,N/A,N/A,N/A,N/A,35.10,16.25,2.94,2.52,18.60,28.17,9.36,1.5,70.16,29880000000.0,33600000000.0,14.97,N/A,3.33,10.63,3.33,3300000000.0,1.5,1880000000.0,12.97,2.80,5.20,430000000.0,3.03,4150000000.0000005,2.53,83.14,210.80,1.5,0.24,92.30,3990000.0,3.80,2.80,3510000.0,N/A
377,N/A,N/A,pdco,N/A,N/A,N/A,N/A,N/A,49.95,22.63,1.10,3.27,4.95,8.32,7.70,1.5,43.65,4790000000.0,5170000000.0,N/A,2.18,1.20,12.61,1.20,1200000000.0,1.5,214410000.0,2.14,4.10,1.80,342050000.0,3.46,726640000.0,2.64,14.72,48.46,1.5,17.42,79.10,6650000.0,6.70,7.80,4980000.0,N/A
378,N/A,N/A,peg,N/A,N/A,N/A,N/A,N/A,75.04,13.83,1.92,1.71,13.94,24.10,4.83,1.5,21.51,20930000000.0,29730000000.0,14.30,N/A,2.73,7.34,2.73,3850000000.0,1.5,1520000000.0,2.99,138.00,19.60,417000000.0,0.82,9140000000.0,1.18,24.09,41.34,1.5,0.14,67.90,11510000.0,2.80,2.30,10650000.0,N/A
379,N/A,N/A,pep,N/A,N/A,N/A,N/A,N/A,164.67,22.44,2.11,8.05,9.77,15.00,8.45,1.5,44.19,141850000000.0,162020000000.0,18.99,3.04,2.43,13.05,2.43,35800000000.0,1.5,6500000000.0,4.26,24.70,0.80,8730000000.0,5.89,28900000000.0,1.14,11.81,95.69,1.5,0.09,70.70,10370000.0,2.30,0.70,8970000.0,N/A
380,N/A,N/A,pets,N/A,N/A,N/A,N/A,N/A,N/A,19.44,1.43,4.43,7.47,12.59,23.15,1.5,11.41,331030000.0,278390000.0,N/A,N/A,1.22,9.48,1.22,77620000.0,1.5,17030000.0,0.85,5.60,1.60,52650000.0,2.63,0.00,12.35,3.67,16.52,1.5,4.59,69.70,4810000.0,23.10,28.50,5000000.0,N/A
381,N/A,N/A,pfe,N/A,N/A,N/A,N/A,N/A,51.24,24.18,4.24,3.03,18.42,31.58,5.74,1.5,7.82,210710000000.0,211340000000.0,15.42,7.58,4.26,10.09,4.26,40030000000.0,1.5,9080000000.0,1.42,52.20,3.20,36160000000.0,5.90,36700000000.0,2.67,11.33,34.38,1.5,0.02,49.70,156560000.0,6.00,2.60,172460000.0,N/A
382,N/A,N/A,pfg,N/A,N/A,N/A,N/A,N/A,29.88,14.08,1.43,1.47,10.92,15.62,0.48,1.5,35.55,15120000000.0,14370000000.0,N/A,0.97,1.37,7.96,1.37,5250000000.0,1.5,1090000000.0,3.65,15.30,8.80,3830000000.0,13.01,3070000000.0,2.56,34.65,51.41,1.5,0.27,64.90,5940000.0,5.00,2.00,4920000.0,N/A
383,N/A,N/A,pg,N/A,N/A,N/A,N/A,N/A,53.16,24.94,2.71,3.53,11.63,19.29,7.10,1.5,30.31,222600000000.0,246180000000.0,19.21,3.10,3.00,12.96,3.00,40600000000.0,1.5,10910000000.0,3.31,30.80,4.40,12250000000.0,4.54,34450000000.0,0.97,23.34,82.43,1.5,0.05,21.50,14510000.0,1.80,0.50,14150000.0,N/A
384,N/A,N/A,pgr,N/A,N/A,N/A,N/A,N/A,31.24,12.48,0.82,2.29,6.61,10.47,5.05,1.5,32.81,15810000000.0,15710000000.0,14.13,2.54,0.81,7.39,0.81,2089999999.9999998,1.5,1280000000.0,2.15,23.50,12.10,2260000000.0,3.83,2160000000.0,0.59,11.79,26.84,1.5,8.72,80.50,14830000.0,5.00,2.50,12970000.0,N/A
385,N/A,N/A,ph,N/A,N/A,N/A,N/A,N/A,51.52,16.28,1.27,2.93,8.21,12.19,7.96,1.5,89.75,16809999999.999998,17820000000.0,13.47,1.41,1.34,9.15,1.34,3030000000.0,1.5,1090000000.0,7.25,5.50,0.90,1960000000.0,13.77,2970000000.0,2.45,40.41,118.00,1.5,0.79,81.00,9810000.0,8.30,7.50,8300000.000000001,N/A
386,N/A,N/A,phm,N/A,N/A,N/A,N/A,N/A,41.91,18.03,1.41,1.71,8.15,12.27,5.16,1.5,15.72,8359999999.999999,9070000000.0,N/A,N/A,1.56,12.03,1.56,1380000000.0,1.5,471090000.0,1.26,1.30,10.10,1300000000.0,3.52,2009999999.9999998,4.67,13.01,22.70,1.5,10.21,83.00,13780000.0,3.10,3.80,12460000.0,N/A
387,N/A,N/A,pki,N/A,N/A,N/A,N/A,N/A,51.56,36.51,2.56,2.79,7.05,10.14,3.51,1.5,19.87,5740000000.0,6610000000.0,17.50,2.01,2.96,19.25,2.96,1000000000.0,1.5,161170000.0,1.39,54.00,2.80,174820000.0,1.55,1050000000.0,1.79,18.16,50.75,1.5,0.97,95.20,3020000.0,5.40,3.10,2840000.0,N/A
388,N/A,N/A,pld,N/A,N/A,N/A,N/A,N/A,61.78,35.10,11.73,1.59,33.57,23.96,1.13,1.5,3.79,22320000000.0,31700000000.0,N/A,N/A,16.73,28.18,16.73,1330000000.0,1.5,622230000.0,1.24,570.50,6.60,350690000.0,0.69,9380000000.0,0.61,27.28,43.59,1.5,1.05,102.80,8410000.0,2.60,1.90,11640000.0,N/A
389,N/A,N/A,pll,N/A,N/A,N/A,N/A,N/A,75.90,28.67,3.69,6.79,13.37,18.99,9.48,1.5,26.18,10600000000.0,10750000000.0,23.89,2.08,3.77,16.21,3.77,1430000000.0,1.5,381450000.0,3.47,0.90,0.50,1030000000.0,9.65,1180000000.0,1.61,14.54,99.38,1.5,0.20,95.30,4340000.0,8.70,4.10,4160000.0,N/A
390,N/A,N/A,pm,N/A,N/A,N/A,N/A,N/A,N/A,16.23,3.95,N/A,25.17,41.11,20.85,1.5,19.01,119520000000.0,147290000000.0,16.98,3.34,4.95,11.22,4.95,19330000000.0,1.5,7460000000.0,4.76,18.90,7.60,1680000000.0,1.09,29460000000.0,1.02,8.16,77.26,1.5,0.25,0.60,12390000.0,2.80,0.80,9170000.0,N/A
391,N/A,N/A,pnc,N/A,N/A,N/A,N/A,N/A,N/A,12.79,3.19,1.19,27.71,37.17,1.27,1.5,28.55,48580000000.0,95200000000.0,11.81,2.19,6.30,N/A,6.30,N/A,1.5,3940000000.0,7.30,2.40,2.60,11530000000.0,22.15,58150000000.0,N/A,77.64,93.29,1.5,0.25,82.10,8090000.0,3.50,1.60,7030000.0,N/A
392,N/A,N/A,pnr,N/A,N/A,N/A,N/A,N/A,64.41,57.05,1.63,2.46,3.05,13.36,5.25,1.5,36.93,11620000000.0,14510000000.0,13.90,1.35,2.06,12.16,2.06,2460000000.0,1.5,607000000.0,1.12,23.60,1.60,110400000.0,0.61,3000000000.0,1.77,25.56,63.67,1.5,0.17,79.40,6050000.0,5.60,3.40,5950000.0,N/A
393,N/A,N/A,pnw,N/A,N/A,N/A,N/A,N/A,78.83,17.78,2.03,1.62,11.39,23.23,3.65,1.5,31.56,7040000000.0,10590000000.0,N/A,N/A,3.03,8.10,3.03,1400000000.0,1.5,397600000.0,3.58,77.70,3.80,7600000.0,0.07,3560000000.0,0.62,39.50,63.66,1.5,0.40,80.20,1920000.0,2.10,1.70,2340000.0,N/A
394,N/A,N/A,pom,N/A,N/A,N/A,N/A,N/A,131.21,27.98,1.39,1.57,4.96,14.56,2.91,1.5,19.43,6790000000.0,12620000000.0,19.05,2.61,2.59,10.02,2.59,1670000000.0,1.5,242000000.0,0.96,39.70,2.50,14000000.0,0.06,5840000000.0,0.53,17.10,26.86,1.5,0.24,59.40,3060000.0,2.50,1.20,3500000.0,N/A
395,N/A,N/A,ppg,N/A,N/A,N/A,N/A,N/A,76.45,14.88,1.99,5.89,13.69,12.00,6.89,1.5,111.06,30420000000.0,33259999999.999996,N/A,1.50,2.17,14.34,2.17,6570000000.0,1.5,1100000000.0,15.03,67.30,5.90,1190000000.0,8.73,4019999999.9999995,1.41,38.09,223.58,1.5,5.29,72.10,1140000.0,1.80,0.80,972.63,N/A
396,N/A,N/A,ppl,N/A,N/A,N/A,N/A,N/A,162.14,12.97,1.95,1.65,15.11,28.94,4.37,1.5,17.60,22580000000.0,42800000000.0,14.65,6.66,3.72,8.93,3.72,7670000000.0,1.5,1580000000.0,2.61,N/A,42.70,1870000000.0,2.81,22100000000.0,0.83,20.47,33.85,1.5,0.03,39.30,7600000.0,1.60,N/A,8369999.999999999,N/A
397,N/A,N/A,prgo,N/A,N/A,N/A,N/A,N/A,49.48,63.83,5.53,2.38,8.31,18.63,3.22,1.5,31.03,23050000000.0,24240000000.0,19.04,1.67,5.81,20.43,5.81,1280000000.0,1.5,346500000.0,2.57,N/A,9.50,3620000000.0,25.68,4810000000.0,4.05,69.00,163.73,1.5,0.05,77.30,2210000.0,2.20,1.70,1790000.0,N/A
398,N/A,N/A,pru,N/A,N/A,N/A,N/A,N/A,102.43,27.11,0.62,0.87,2.38,9.89,0.48,1.5,126.12,36560000000.0,25620000000.0,N/A,N/A,0.44,4.02,0.44,20540000000.0,1.5,1360000000.0,2.97,N/A,29.10,54310000000.0,119.63,43380000000.0,1.01,91.84,80.53,1.5,0.18,66.10,4030000.0000000005,1.50,0.90,3960000.0,N/A
399,N/A,N/A,psa,N/A,N/A,N/A,N/A,N/A,0.68,37.58,14.83,6.55,50.10,50.98,7.39,1.5,13.26,34100000000.0,37500000000.0,21.28,3.71,16.42,23.42,16.42,1580000000.0,1.5,908180000.0,5.25,16.90,14.90,187710000.0,1.09,64360000.0,0.71,29.90,197.31,1.5,14.44,80.30,2120000.0,3.10,1.70,2270000.0,N/A
400,N/A,N/A,psx,N/A,N/A,N/A,N/A,N/A,39.41,9.38,0.30,2.02,3.25,2.32,4.32,1.5,259.04,42490000000.0,45960000000.0,10.66,1.50,0.31,10.44,0.31,21030000000.0,1.5,4050000000.0,8.33,38.90,20.50,5210000000.0,9.58,8680000000.0,1.51,39.51,78.17,1.5,0.05,71.50,7670000.0,2.10,1.40,7980000.0,N/A
401,N/A,N/A,pvtb,N/A,N/A,N/A,N/A,N/A,N/A,18.31,4.96,1.87,27.32,48.07,1.03,1.5,7.28,2790000000.0,3350000000.0,N/A,N/A,5.97,N/A,5.97,N/A,1.5,150950000.0,1.94,10.40,9.50,288910000.0,3.68,803940000.0,N/A,18.95,35.53,1.5,6.98,81.80,2060000.0,4.50,2.90,2170000.0,N/A
402,N/A,N/A,pwr,N/A,N/A,N/A,N/A,N/A,1.80,21.11,0.75,1.37,3.78,6.21,5.03,1.5,35.74,5910000000.0,5800000000.0,11.47,0.99,0.74,8.51,0.74,1230000000.0,1.5,297340000.0,1.35,60.10,12.90,190510000.0,0.92,81360000.0,2.25,20.70,28.44,1.5,1.08,91.90,4130000.0,1.90,1.90,3990000.0,N/A
403,N/A,N/A,px,N/A,N/A,N/A,N/A,N/A,149.66,21.34,2.85,6.23,13.80,22.12,8.47,1.5,41.96,35310000000.0,44440000000.0,17.52,1.92,3.62,11.44,3.62,5310000000.0,1.5,1690000000.0,5.73,36.30,0.70,126000000.0,0.44,9260000000.0,1.14,19.44,122.27,1.5,0.13,1.70,6570000.0,5.00,2.30,6420000.0,N/A
